,county,child_abuse_rate,children_conc_pov,elevated_lead,juv_delinquent,No_HSdegree,parent_unemployed,county_poc,county_tier,poverty_county,median_inc_county,code,name,city,full_address,long,lat,district,percent_EDS,SPgrade,EOG_18_19,EOG_quintile
516,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260404,William H Owen Elementary,Fayetteville,"4533 Raeford Road, Fayetteville, NC 28304",-78.9541728,35.0420546,Cumberland County Schools,72.00,D,46.70,3.0
517,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260415,Rockfish Elementary,Hope Mills,"5763 Rockfish Road, Hope Mills, NC 28348",-78.9568111,34.9715905,Cumberland County Schools,53.70,B,69.20,2.0
518,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260344,J W Coon Elementary,Fayetteville,"905 Hope Mills Road, Fayetteville, NC 28304",-78.9596696,35.0324635,Cumberland County Schools,67.60,C,50.60,3.0
519,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260400,Montclair Elementary,Fayetteville,"555 Glensford Drive, Fayetteville, NC 28314",-78.960719,35.055219,Cumberland County Schools,71.50,C,47.50,3.0
520,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260426,Sherwood Park Elementary,Fayetteville,"2115 Hope Mills Road, Fayetteville, NC 28304",-78.9623206,35.0179162,Cumberland County Schools,74.10,D,38.30,4.0
521,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260459,William T Brown Elementary,Spring Lake,"2522 Andrews Church Road, Spring Lake, NC 28390",-78.9651483,35.1600231,Cumberland County Schools,69.10,C,57.50,3.0
522,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260428,Spring Lake Middle,Spring Lake,"612 Spring Avenue, Spring Lake, NC 28390",-78.965325,35.168865,Cumberland County Schools,72.70,D,37.60,4.0
523,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260402,Manchester Elementary,Spring Lake,"611 Spring Avenue, Spring Lake, NC 28390",-78.9669597,35.1706698,Cumberland County Schools,73.20,D,42.70,3.0
524,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260348,Cumberland Mills Elementary,Fayetteville,"2576 Hope Mills Road, Fayetteville, NC 28306",-78.969242,35.002474,Cumberland County Schools,62.80,C,53.50,3.0
525,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260316,Lillian Black Elementary,Spring Lake,"125 S 3rd Street, Spring Lake, NC 28390",-78.9715054,35.1673597,Cumberland County Schools,75.30,C,44.70,3.0
526,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260336,Anne Chesnutt Middle,Fayetteville,"2121 Skibo Road, Fayetteville, NC 28314",-78.9734273,35.0503665,Cumberland County Schools,63.10,D,39.20,4.0
527,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260372,Lewis Chapel Middle,Fayetteville,"2150 Skibo Road, Fayetteville, NC 28314",-78.97641,35.0485426,Cumberland County Schools,74.40,D,36.10,4.0
528,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260342,C Wayne Collier Elementary,Hope Mills,"3522 Sturbridge Drive, Hope Mills, NC 28348",-78.9828536,34.9767886,Cumberland County Schools,54.20,C,52.60,3.0
529,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260320,Brentwood Elementary,Fayetteville,"1115 Bingham Drive, Fayetteville, NC 28304",-78.9834365,35.0381295,Cumberland County Schools,77.70,C,56.60,3.0
530,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260401,Morganton Road Elementary,Fayetteville,"102 Bonanza Drive, Fayetteville, NC 28303",-78.9872365,35.0796853,Cumberland County Schools,66.80,D,44.50,3.0
531,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260410,Ponderosa Elementary,Fayetteville,"311 Bonanza Drive, Fayetteville, NC 28303",-78.987392,35.0869317,Cumberland County Schools,64.00,C,43.90,3.0
532,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260369,John R Griffin Middle,Fayetteville,"5551 Fisher Road, Fayetteville, NC 28304",-78.9892197,35.0000883,Cumberland County Schools,38.30,B,70.80,2.0
533,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260455,Westover High,Fayetteville,"277 Bonanza Drive, Fayetteville, NC 28303",-78.9908479,35.0832861,Cumberland County Schools,66.90,C,40.90,3.0
534,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260454,Westover Middle,Fayetteville,"275 Bonanza Drive, Fayetteville, NC 28303",-78.99157,35.084335,Cumberland County Schools,72.60,C,45.00,3.0
535,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260397,E Melvin Honeycutt Elementary,Fayetteville,"4665 Lakewood Drive, Fayetteville, NC 28306",-78.992824,35.0010251,Cumberland County Schools,45.40,C,67.00,2.0
536,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260338,Cliffdale Elementary,Fayetteville,"6450 Cliffdale Road, Fayetteville, NC 28304",-78.9950832,35.0590604,Cumberland County Schools,75.20,C,48.00,3.0
537,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260424,Seventy-First High,Fayetteville,"6764 Raeford Road, Fayetteville, NC 28304",-79.0054624,35.039371,Cumberland County Schools,71.70,C,40.30,3.0
538,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260414,Benjamin J Martin Elementary,Fayetteville,"430 N Reilly Road, Fayetteville, NC 28303",-79.0094964,35.0929339,Cumberland County Schools,68.80,D,47.70,3.0
539,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260418,Seventy-First Classical Middle,Fayetteville,"6830 Raeford Road, Fayetteville, NC 28304",-79.009574,35.038293,Cumberland County Schools,49.80,B,74.30,2.0
540,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260310,Loyd E Auman Elementary,Fayetteville,"6882 Raeford Road, Fayetteville, NC 28304",-79.0110444,35.0380906,Cumberland County Schools,65.50,D,40.70,3.0
541,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260318,Jack Britt High,Fayetteville,"7403 Rockfish Road, Fayetteville, NC 28306",-79.0113511,34.977416,Cumberland County Schools,35.90,B,65.10,2.0
542,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260434,Stoney Point Elementary,Fayetteville,"7411 Rockfish Road, Fayetteville, NC 28306",-79.0147956,34.9795164,Cumberland County Schools,30.60,B,72.90,2.0
543,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260417,New Century International Middle,Fayetteville,"7455 Century Circle, Fayetteville, NC 28306",-79.0391682,35.0106519,Cumberland County Schools,54.90,B,63.10,2.0
544,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260403,New Century International Elementary,Fayetteville,"7465 Century Circle, Fayetteville, NC 28306",-79.0436118,35.0120519,Cumberland County Schools,51.60,B,67.10,2.0
545,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260398,E E Miller Elementary,Fayetteville,"1361 Rim Road, Fayetteville, NC 28314",-79.044405,35.054182,Cumberland County Schools,54.70,B,62.20,2.0
546,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260367,Bill Hefner Elementary,Fayetteville,"7059 Calamar Drive, Fayetteville, NC 28314",-79.0451721,35.0684905,Cumberland County Schools,62.00,C,46.50,3.0
547,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,26B000,Alpha Academy,Fayetteville,"8030 Raeford Road, Fayetteville, NC 28304",-79.066933,35.0340488,Charter Schools,49.30,B,66.90,2.0
548,Cumberland,3.0,8.8,1.3,20.7,6.6,10.5,56.0,1.0,22.2,46779.0,260407,Lake Rim Elementary,Fayetteville,"1455 Hoke Loop Road, Fayetteville, NC 28314",-79.0765981,35.0494197,Cumberland County Schools,50.00,D,45.80,3.0
549,Currituck,3.0,0.0,2.6,22.8,10.2,2.8,11.5,3.0,12.4,64426.0,27A000,Water's Edge Village School,Corolla,"1126 Schoolhouse Lane, Corolla, NC 27927",-75.832048,36.3782629,Charter Schools,<5,B,81.50,1.0
550,Currituck,3.0,0.0,2.6,22.8,10.2,2.8,11.5,3.0,12.4,64426.0,270309,Jarvisburg Elementary,Jarvisburg,"110 Jarvisburg Rd, Jarvisburg, NC 27947",-75.856585,36.199125,Currituck County Schools,49.10,C,64.70,2.0
551,Currituck,3.0,0.0,2.6,22.8,10.2,2.8,11.5,3.0,12.4,64426.0,270320,W T Griggs Elementary,Poplar Branch,"261 Poplar Branch Road, Poplar Branch, NC 27965",-75.8914829,36.280245,Currituck County Schools,47.80,C,61.40,2.0
552,Currituck,3.0,0.0,2.6,22.8,10.2,2.8,11.5,3.0,12.4,64426.0,270312,Knotts Island Elementary,Knotts Island,"413 Woodleigh Road, Knotts Island, NC 27950",-75.9191392,36.5126916,Currituck County Schools,34.60,B,71.20,2.0
553,Currituck,3.0,0.0,2.6,22.8,10.2,2.8,11.5,3.0,12.4,64426.0,270308,Currituck County Middle,Barco,"4263 Caratoke Hwy, Barco, NC 27917",-75.959602,36.378103,Currituck County Schools,36.30,C,51.00,3.0
554,Currituck,3.0,0.0,2.6,22.8,10.2,2.8,11.5,3.0,12.4,64426.0,270306,Currituck County High,Barco,"4203 Caratoke Hwy, Barco, NC 27917",-75.9679957,36.372479,Currituck County Schools,24.30,C,52.10,3.0
555,Currituck,3.0,0.0,2.6,22.8,10.2,2.8,11.5,3.0,12.4,64426.0,270304,Central Elementary,Barco,"504 Shortcut Road, Barco, NC 27917",-76.0091482,36.3895735,Currituck County Schools,45.40,C,59.70,3.0
556,Currituck,3.0,0.0,2.6,22.8,10.2,2.8,11.5,3.0,12.4,64426.0,270311,The JP Knapp ECH (i)School,Currituck,"2966 Caratoke Hwy, Currituck, NC 27929",-76.0152197,36.4448126,Currituck County Schools,18.50,A,93.40,1.0
557,Currituck,3.0,0.0,2.6,22.8,10.2,2.8,11.5,3.0,12.4,64426.0,270310,Shawboro Elementary School,Shawboro,"370 Shawboro Road, Shawboro, NC 27973",-76.086962,36.437194,Currituck County Schools,33.80,C,62.00,2.0
558,Currituck,3.0,0.0,2.6,22.8,10.2,2.8,11.5,3.0,12.4,64426.0,270318,Moyock Middle,Moyock,"216 Survey Road, Moyock, NC 27958",-76.156626,36.501651,Currituck County Schools,26.50,B,62.20,2.0
559,Currituck,3.0,0.0,2.6,22.8,10.2,2.8,11.5,3.0,12.4,64426.0,270316,Moyock Elementary,Moyock,"255 Tulls Creek Road, Moyock, NC 27958",-76.1736643,36.5245198,Currituck County Schools,17.80,B,68.70,2.0
560,Dare,0.0,0.0,1.0,47.3,6.0,5.6,11.4,2.0,12.9,64768.0,280302,Cape Hatteras Elementary School,Buxton,"47500 Middle Ridge, Buxton, NC 27920",-75.550493,35.258813,Dare County Schools,65.70,B,70.10,2.0
561,Dare,0.0,0.0,1.0,47.3,6.0,5.6,11.4,2.0,12.9,64768.0,280304,Cape Hatteras Secondary School,Buxton,"48576 Highway 12, Buxton, NC 27920",-75.55224,35.2656064,Dare County Schools,49.40,B,65.10,2.0
562,Dare,0.0,0.0,1.0,47.3,6.0,5.6,11.4,2.0,12.9,64768.0,280310,Nags Head Elementary School,Nags Head,"3100 S Wrightsville Avenue, Nags Head, NC 27959",-75.6386799,35.976068,Dare County Schools,42.20,B,75.70,2.0
563,Dare,0.0,0.0,1.0,47.3,6.0,5.6,11.4,2.0,12.9,64768.0,280324,First Flight Elementary School,Kill Devil Hills,"107 Veterans Drive, Kill Devil Hills, NC 27948",-75.665397,36.0061833,Dare County Schools,42.50,B,76.50,2.0
564,Dare,0.0,0.0,1.0,47.3,6.0,5.6,11.4,2.0,12.9,64768.0,280330,First Flight High School,Kill Devil Hills,"100 Veterans Drive, Kill Devil Hills, NC 27948",-75.666368,36.0092209,Dare County Schools,21.00,B,66.40,2.0
565,Dare,0.0,0.0,1.0,47.3,6.0,5.6,11.4,2.0,12.9,64768.0,280328,First Flight Middle School,Kill Devil Hills,"109 Veterans Drive, Kill Devil Hills, NC 27948",-75.6674469,36.0052178,Dare County Schools,29.20,C,65.90,2.0
566,Dare,0.0,0.0,1.0,47.3,6.0,5.6,11.4,2.0,12.9,64768.0,280312,Manteo Elementary School,Manteo,"701 N Hwy 64/264, Manteo, NC 27954",-75.6750822,35.9113163,Dare County Schools,52.40,C,58.40,3.0
567,Dare,0.0,0.0,1.0,47.3,6.0,5.6,11.4,2.0,12.9,64768.0,280316,Manteo High School,Manteo,"829 Wingina Avenue, Manteo, NC 27954",-75.6751329,35.9142416,Dare County Schools,34.10,B,71.30,2.0
568,Dare,0.0,0.0,1.0,47.3,6.0,5.6,11.4,2.0,12.9,64768.0,280320,Manteo Middle School,Manteo,"1000 N Hwy 64, Manteo, NC 27954",-75.680876,35.9202705,Dare County Schools,47.30,B,61.40,2.0
569,Dare,0.0,0.0,1.0,47.3,6.0,5.6,11.4,2.0,12.9,64768.0,280308,Kitty Hawk Elementary School,Kitty Hawk,"16 Dogwood Trail, Kitty Hawk, NC 27949",-75.732743,36.097708,Dare County Schools,18.10,B,81.10,1.0
570,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,29A000,Davidson Charter Academy CFA,Lexington," 500 Biesecker Rd, Lexington, NC 27295",aaUnknown,aaUnknown,Charter Schools,22.70,D,42.30,3.0
571,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,292318,Thomasville Primary,Thomasville,"915 E Sunrise Avenue, Thomasville, NC 27360",-80.0599535,35.8762035,Thomasville City Schools,63.60,C,50.80,3.0
572,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,292316,Liberty Drive Elementary,Thomasville,"401 Liberty Drive, Thomasville, NC 27360",-80.064539,35.878658,Thomasville City Schools,60.20,D,29.80,4.0
573,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,292324,Thomasville High,Thomasville,"410 Unity Street, Thomasville, NC 27360",-80.075723,35.900516,Thomasville City Schools,45.00,C,42.90,3.0
574,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290328,Fair Grove Elementary,Thomasville,"217 Cedar Lodge Road, Thomasville, NC 27360",-80.078673,35.8476484,Davidson County Schools,48.30,D,50.20,3.0
575,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,292320,Thomasville Middle,Thomasville,"400 Unity Street, Thomasville, NC 27360",-80.0787454,35.8994555,Thomasville City Schools,56.70,D,37.30,4.0
576,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290332,Hasty Elementary,Thomasville,"325 Hasty School Road, Thomasville, NC 27360",-80.0813282,35.9223857,Davidson County Schools,64.40,B,64.60,2.0
577,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290302,Brier Creek Elementary,Thomasville,"175 Watford Road, Thomasville, NC 27360",-80.087284,35.798359,Davidson County Schools,63.40,B,69.60,2.0
578,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290364,Silver Valley Elementary,Lexington,"11161 East Old Hwy 64, Lexington, NC 27292",-80.1005543,35.732407,Davidson County Schools,71.50,C,51.60,3.0
579,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290324,East Davidson High,Thomasville,"1408 Lake Road, Thomasville, NC 27360",-80.102208,35.850511,Davidson County Schools,35.70,B,61.90,2.0
580,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290367,South Davidson Middle,Denton,"14954 NC Hwy 109 South, Denton, NC 27239",-80.1033943,35.673509,Davidson County Schools,57.70,C,52.80,3.0
581,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290365,South Davidson High,Denton,"14956 South NC Hwy 109, Denton, NC 27239",-80.104271,35.672924,Davidson County Schools,46.90,C,39.70,4.0
582,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290322,E Lawson Brown Middle,Thomasville,"1140 Kendall Mill Road, Thomasville, NC 27360",-80.1045539,35.848914,Davidson County Schools,52.00,C,56.60,3.0
583,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290320,Denton Elementary,Denton,"305 W Salisbury Street, Denton, NC 27239",-80.1193913,35.6324092,Davidson County Schools,56.30,C,58.20,3.0
584,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290334,Ledford Middle,Thomasville,"3954 N NC Hwy 109, Thomasville, NC 27360",-80.119688,35.947862,Davidson County Schools,37.30,B,66.10,2.0
585,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290336,Ledford Senior High,Thomasville,"140 Jesse Green Road, Thomasville, NC 27360",-80.133561,35.96214,Davidson County Schools,33.10,B,60.60,2.0
586,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290352,Pilot Elementary,Thomasville,"145 Pilot School Road, Thomasville, NC 27360",-80.133931,35.878923,Davidson County Schools,53.80,C,51.10,3.0
587,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290333,Friendship Elementary,Winston-Salem,"1490 Friendship-Ledford Road, Winston-Salem, NC 27107",-80.139914,35.960169,Davidson County Schools,32.30,B,73.20,2.0
588,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290380,Wallburg Elementary,Winston-Salem,"205 Motsinger Road, Winston-Salem, NC 27107",-80.1418536,36.0088306,Davidson County Schools,32.30,B,74.30,2.0
589,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290349,Oak Grove High,Winston-Salem,"3507 Midway School Rd, Winston-Salem, NC 27107",-80.1630924,35.9435812,Davidson County Schools,27.20,B,65.80,2.0
590,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290316,Davis-Townsend Elementary,Lexington,"975 Heath Church Road, Lexington, NC 27292",-80.163822,35.809032,Davidson County Schools,42.70,B,67.60,2.0
591,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290351,Oak Grove Middle,Winston-Salem,"1771 Hoy Long Road, Winston-Salem, NC 27107",-80.1647138,35.9423025,Davidson County Schools,29.50,B,70.00,2.0
592,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290315,Davidson Early College,Lexington,"297 DCCC Road, Lexington, NC 27295",-80.18047,35.866896,Davidson County Schools,23.80,A,93.30,1.0
593,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290389,Yadkin Valley Regional Career Academy,Lexington,"2065 E. Holly Grove Road, Lexington, NC 27292",-80.18886,35.8169974,Davidson County Schools,40.60,B,84.10,1.0
594,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290344,Midway Elementary,Lexington,"318 Midway School Road, Lexington, NC 27295",-80.214257,35.951784,Davidson County Schools,35.90,B,66.90,2.0
595,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290308,Central Davidson High,Lexington,"2747 NC Hwy 47, Lexington, NC 27292",-80.2218055,35.7397635,Davidson County Schools,36.70,B,50.40,3.0
596,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290309,Central Davidson Middle,Lexington,"2591 NC Hwy 47, Lexington, NC 27292",-80.2242695,35.7413168,Davidson County Schools,55.30,C,60.00,2.0
597,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,291308,Charles England Elementary School,Lexington,"111 Cornelia Dr, Lexington, NC 27292",-80.239189,35.8171558,Lexington City Schools,65.50,C,43.30,3.0
598,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,291332,Lexington Middle School,Lexington,"100 W Hemstead Street, Lexington, NC 27292",-80.2456206,35.8335432,Lexington City Schools,60.90,D,43.30,3.0
599,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290350,North Davidson Middle,Lexington,"333 Critcher Drive, Lexington, NC 27295",-80.2456362,35.9266698,Davidson County Schools,37.10,B,68.90,2.0
600,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290348,North Davidson High,Lexington,"7227 Old US Hwy 52, Lexington, NC 27295",-80.2489835,35.9248677,Davidson County Schools,25.20,B,64.40,2.0
601,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,291336,Lexington Senior High School,Lexington,"26 Penry Street, Lexington, NC 27292",-80.2499278,35.8327345,Lexington City Schools,50.30,C,38.10,4.0
602,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290384,Welcome Elementary,Lexington,"5701 Old Hwy 52, Lexington, NC 27295",-80.2581166,35.9031833,Davidson County Schools,50.70,C,55.40,3.0
603,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,291340,Pickett Elementary School,Lexington,"200 Biesecker Road, Lexington, NC 27292",-80.2651491,35.8459429,Lexington City Schools,64.60,C,53.50,3.0
604,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290366,Southwood Elementary,Lexington,"5850 NC Hwy 8, Lexington, NC 27292",-80.2679855,35.7324185,Davidson County Schools,65.50,C,50.00,3.0
605,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290330,Friedberg Elementary,Winston-Salem,"1131 Friedberg Church Road, Winston-Salem, NC 27127",-80.276949,35.992418,Davidson County Schools,26.90,B,73.50,2.0
606,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,291352,Southwest Elementary School,Lexington,"434 Central Avenue, Lexington, NC 27292",-80.280445,35.8178793,Lexington City Schools,57.30,D,50.40,3.0
607,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290307,Southmont Elementary,Lexington,"398 Owen Rd, Lexington, NC 27292",-80.2877551,35.822181,Davidson County Schools,63.60,C,54.50,3.0
608,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290306,Northwest Elementary,Lexington,"400 Northwest Elementary Road, Lexington, NC 27295",-80.3016232,35.9416187,Davidson County Schools,29.00,B,76.30,2.0
609,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290375,Tyro Elementary,Lexington,"450 Cow Palace Rd, Lexington, NC 27295",-80.320761,35.79132,Davidson County Schools,53.80,C,56.80,3.0
610,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290356,Reeds Elementary,Lexington,"791 South NC Hwy 150, Lexington, NC 27295",-80.332498,35.842657,Davidson County Schools,54.70,C,60.10,2.0
611,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290388,West Davidson High,Lexington,"200 Dragon Drive, Lexington, NC 27295",-80.3658593,35.8045448,Davidson County Schools,40.10,C,49.50,3.0
612,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290376,Tyro Middle,Lexington,"2946 Michael Road, Lexington, NC 27295",-80.371163,35.806285,Davidson County Schools,55.10,B,59.50,3.0
613,Davidson,3.3,12.3,1.0,17.6,15.1,8.7,19.3,2.0,20.0,47758.0,290312,Churchland Elementary,Lexington,"7571 S NC Hwy 150, Lexington, NC 27295",-80.4158746,35.78505,Davidson County Schools,61.30,C,56.70,3.0
614,Davie,9.0,0.0,1.8,19.8,9.3,4.9,15.0,3.0,13.5,60801.0,300337,William Ellis Middle,Advance,"144 William Ellis Drive, Advance, NC 27006",-80.4071784,35.929299,Davie County Schools,30.50,B,72.10,2.0
615,Davie,9.0,0.0,1.8,19.8,9.3,4.9,15.0,3.0,13.5,60801.0,300328,Shady Grove Elementary,Advance,"3179 Cornatzer Rd, Advance, NC 27006",-80.4155256,35.9466631,Davie County Schools,19.10,B,74.90,2.0
616,Davie,9.0,0.0,1.8,19.8,9.3,4.9,15.0,3.0,13.5,60801.0,300310,Cornatzer Elementary,Mocksville,"552 Cornatzer Road, Mocksville, NC 27028",-80.492513,35.898866,Davie County Schools,49.90,B,64.90,2.0
617,Davie,9.0,0.0,1.8,19.8,9.3,4.9,15.0,3.0,13.5,60801.0,300326,Pinebrook Elementary,Mocksville,"477 Pinebrook School Rd, Mocksville, NC 27028",-80.5180759,35.97083,Davie County Schools,35.40,B,64.60,2.0
618,Davie,9.0,0.0,1.8,19.8,9.3,4.9,15.0,3.0,13.5,60801.0,300325,North Davie Middle,Mocksville,"497 Farmington Road, Mocksville, NC 27028",-80.535351,35.966914,Davie County Schools,37.60,B,72.70,2.0
619,Davie,9.0,0.0,1.8,19.8,9.3,4.9,15.0,3.0,13.5,60801.0,300312,Davie County High,Mocksville,"180 War Eagle Drive, Mocksville, NC 27028",-80.5354707,35.9712509,Davie County Schools,37.10,C,59.00,3.0
620,Davie,9.0,0.0,1.8,19.8,9.3,4.9,15.0,3.0,13.5,60801.0,300308,Cooleemee Elementary,Cooleemee,"136 Marginal St, Cooleemee, NC 27014",-80.5521847,35.8157831,Davie County Schools,75.60,C,57.30,3.0
621,Davie,9.0,0.0,1.8,19.8,9.3,4.9,15.0,3.0,13.5,60801.0,300314,Davie County Early College High,Mocksville,"1211 Salisbury Road, Mocksville, NC 27028",-80.5537072,35.8709912,Davie County Schools,43.90,A,88.80,1.0
622,Davie,9.0,0.0,1.8,19.8,9.3,4.9,15.0,3.0,13.5,60801.0,300320,Mocksville Elementary,Mocksville,"295 Cemetery St, Mocksville, NC 27028",-80.5589488,35.9065519,Davie County Schools,60.80,C,55.40,3.0
