county,county_tier,poverty_county,median_inc_county,code,name,city,full_address,long,lat,district,percent_EDS,SPgrade,EOG_18_19,EOG_quintile
Pitt,1,25.60,43303,740302,A G Cox Middle,Winterville,"2657 Church Street, Winterville, NC 28590",-77.400482,35.524348,Pitt County Schools,48.90,C,60.70,2.00
Pitt,1,25.60,43303,740500,Early College High School,Winterville,"Pitt Community College, 1959 Warren Drive, Winterville, NC 28590",-77.4064334,35.5484627,Pitt County Schools,44.20,A,84.40,1.00
Pitt,1,25.60,43303,740310,Belvoir Elementary,Greenville,"2568 NC 33 West, Greenville, NC 27834",-77.41742,35.668157,Pitt County Schools,75.20,D,42.20,3.00
Pitt,1,25.60,43303,740368,Lakeforest Elementary,Greenville,"3300 Briarcliff Drive, Greenville, NC 27834",-77.4209273,35.5921482,Pitt County Schools,74.40,D,43.20,3.00
Pitt,1,25.60,43303,740330,Creekside Elementary,Winterville,"431 Forlines Road, Winterville, NC 28590",-77.421865,35.535824,Pitt County Schools,59.80,C,52.40,3.00
Pitt,1,25.60,43303,740379,Ridgewood Elementary,Winterville,"3601 South Bend Dr, Winterville, NC 28590",-77.428278,35.563716,Pitt County Schools,44.70,B,69.70,2.00
Pitt,1,25.60,43303,740388,South Central,Winterville,"570 W Forlines Road, Winterville, NC 28590",-77.429439,35.542228,Pitt County Schools,53.40,C,46.50,3.00
Pitt,1,25.60,43303,740309,Ayden-Grifton High,Ayden,"7653 NC 11 South, Ayden, NC 28513",-77.4312013,35.4302132,Pitt County Schools,62.00,C,36.90,4.00
Pitt,1,25.60,43303,740304,Ayden Elementary,Ayden,"187 Third Street, Ayden, NC 28513",-77.4319198,35.4751441,Pitt County Schools,65.60,C,50.00,3.00
Pitt,1,25.60,43303,740352,Grifton,Grifton,"513 E McCrae St, Grifton, NC 28530",-77.4319478,35.3722711,Pitt County Schools,70.60,D,43.60,3.00
Pitt,1,25.60,43303,740308,Ayden Middle,Ayden,"192 Third St, Ayden, NC 28513",-77.4345187,35.4712602,Pitt County Schools,56.50,C,58.80,3.00
Pitt,1,25.60,43303,740375,Northwest Elementary,Greenville,"1471 Holland Road, Greenville, NC 27834",-77.4779948,35.737998,Pitt County Schools,77.80,D,35.30,4.00
Pitt,1,25.60,43303,740334,Falkland Elementary,Greenville,"503 NC 121, Greenville, NC 27834",-77.486723,35.669671,Pitt County Schools,78.70,D,35.10,4.00
Pitt,1,25.60,43303,740344,Farmville Central High,Farmville,"3308 E Wilson Street, Farmville, NC 27828",-77.5688377,35.5941998,Pitt County Schools,49.90,C,44.30,3.00
Pitt,1,25.60,43303,740340,Farmville Middle,Farmville,"3914 Grimmersburg Street, Farmville, NC 27828",-77.5732292,35.5936426,Pitt County Schools,57.90,C,48.20,3.00
Pitt,1,25.60,43303,740386,Sam D Bundy Elementary,Farmville,"3994 Grimmersburg Street, Farmville, NC 27828",-77.5756502,35.594964,Pitt County Schools,56.20,C,48.40,3.00
Polk,2,18.60,50467,750314,Polk Central Elementary School,Mill Spring,"2141 South NC9 Hwy, Mill Spring, NC 28756",-82.1277034,35.2874728,Polk County Schools,41.50,B,73.90,2.00
Polk,2,18.60,50467,750319,Polk County Middle School,Mill Spring,"321 Wolverine Trail, Mill Spring, NC 28756",-82.1711352,35.2980283,Polk County Schools,51.80,B,77.50,2.00
Polk,2,18.60,50467,750317,Polk County Early College,Columbus,"1545 East NC 108 Hwy, Columbus, NC 28722",-82.1830701,35.2637093,Polk County Schools,27.60,A,78.40,2.00
Polk,2,18.60,50467,750328,Sunny View Elementary School,Mill Spring,"86 Sunny View School Road, Mill Spring, NC 28756",-82.183324,35.3716132,Polk County Schools,46.90,C,62.30,2.00
Polk,2,18.60,50467,750318,Polk County High School,Columbus,"1681 East NC 108 Hwy, Columbus, NC 28722",-82.186425,35.2664199,Polk County Schools,40.90,B,61.70,2.00
Polk,2,18.60,50467,750304,Tryon Elementary School,Tryon,"100 School Place, Tryon, NC 28782",-82.2431005,35.2145343,Polk County Schools,36.40,B,81.70,1.00
Polk,2,18.60,50467,750320,Saluda Elementary School,Saluda,"214 E Main Street, Saluda, NC 28773",-82.3449473,35.2357481,Polk County Schools,30.50,B,84.00,1.00
Randolph,2,19.10,48372,760332,Liberty Elementary,Liberty,"206 N Fayetteville St, Liberty, NC 27298",-79.570385,35.855369,Randolph County Schools,66.10,D,39.40,4.00
Randolph,2,19.10,48372,760316,Coleridge Elementary,Ramseur,"4528 NC Hwy 22 South, Ramseur, NC 27316",-79.6177607,35.6444468,Randolph County Schools,64.60,C,54.60,3.00
Randolph,2,19.10,48372,760318,Eastern Randolph High,Ramseur,"390 Eastern Randolph Rd, Ramseur, NC 27316",-79.6193504,35.7560968,Randolph County Schools,62.60,C,33.70,4.00
Randolph,2,19.10,48372,760357,Southeastern Randolph Middle,Ramseur,"5302 Foushee Rd, Ramseur, NC 27316",-79.6349089,35.728567,Randolph County Schools,69.40,D,40.10,3.00
Randolph,2,19.10,48372,760338,Northeastern Randolph Middle,Liberty,"3493 Ramseur Julian Road, Liberty, NC 27298",-79.6461755,35.8231744,Randolph County Schools,50.30,C,54.80,3.00
Randolph,2,19.10,48372,760340,Ramseur Elementary,Ramseur,"6755 Jordan Road, Ramseur, NC 27316",-79.6536069,35.738977,Randolph County Schools,55.90,C,62.30,2.00
Randolph,2,19.10,48372,760324,Franklinville Elementary,Franklinville,"162 Pine St, Franklinville, NC 27248",-79.693213,35.747311,Randolph County Schools,62.90,D,50.00,3.00
Randolph,2,19.10,48372,760328,Grays Chapel Elementary,Franklinville,"5322 NC Hwy 22 N, Franklinville, NC 27248",-79.699221,35.820788,Randolph County Schools,52.50,C,66.30,2.00
Randolph,2,19.10,48372,760339,Providence Grove High,Climax,"5555 Mack Lineberry Rd, Climax, NC 27233",-79.7146969,35.8493379,Randolph County Schools,41.60,C,44.60,3.00
Randolph,2,19.10,48372,760356,Seagrove Elementary,Seagrove,"528 Old Plank Rd, Seagrove, NC 27341",-79.7759957,35.544885,Randolph County Schools,61.60,C,60.50,2.00
Randolph,2,19.10,48372,760331,Level Cross Elementary,Randleman,"5417 Old Greensboro Road, Randleman, NC 27317",-79.7908853,35.8584793,Randolph County Schools,57.30,C,59.20,3.00
Randolph,2,19.10,48372,76A000,Uwharrie Charter Academy,Asheboro,"5326 US Hwy 220 Business South, Asheboro, NC 27205",-79.7988513,35.8354291,Charter Schools,13.90,C,59.30,3.00
Randolph,2,19.10,48372,760344,Randleman Elementary,Randleman,"100 Swaim St, Randleman, NC 27317",-79.8008688,35.8095834,Randolph County Schools,70.70,C,58.10,3.00
Randolph,2,19.10,48372,761332,Lindley Park Elementary,Asheboro,"312 Cliff Rd, Asheboro, NC 27203",-79.8069984,35.7020689,Asheboro City Schools,72.50,C,53.50,3.00
Randolph,2,19.10,48372,761328,Guy B Teachey Elementary,Asheboro,"294 Newbern Ave, Asheboro, NC 27205",-79.8089247,35.6735111,Asheboro City Schools,66.70,B,65.90,2.00
Randolph,2,19.10,48372,761320,Charles W McCrary Elementary,Asheboro,"400 Ross St, Asheboro, NC 27203",-79.8180288,35.7128176,Asheboro City Schools,88.40,C,46.60,3.00
Randolph,2,19.10,48372,761304,Asheboro High,Asheboro,"1221 S Park St, Asheboro, NC 27203",-79.8186435,35.689799,Asheboro City Schools,66.10,B,55.60,3.00
Randolph,2,19.10,48372,760352,Randleman Middle,Randleman,"800 High Point St, Randleman, NC 27317",-79.819674,35.8249473,Randolph County Schools,65.00,C,52.20,3.00
Randolph,2,19.10,48372,761321,Donna L Loflin Elementary,Asheboro,"405 S Park St, Asheboro, NC 27203",-79.8197816,35.7016371,Asheboro City Schools,84.10,C,45.30,3.00
Randolph,2,19.10,48372,760348,Randleman High,Randleman,"4396 Tigers Den Rd, Randleman, NC 27317",-79.8209494,35.8265666,Randolph County Schools,54.40,C,48.10,3.00
Randolph,2,19.10,48372,761308,South Asheboro Middle,Asheboro,"523 W Walker Ave, Asheboro, NC 27203",-79.8212427,35.6896918,Asheboro City Schools,67.20,C,55.40,3.00
Randolph,2,19.10,48372,761312,Balfour Elementary,Asheboro,"2097 N Asheboro School Rd, Asheboro, NC 27203",-79.8216787,35.7457357,Asheboro City Schools,86.20,C,60.20,2.00
Randolph,2,19.10,48372,761336,North Asheboro Middle,Asheboro,"1861 N Asheboro School Rd, Asheboro, NC 27203",-79.822296,35.744645,Asheboro City Schools,88.50,C,46.50,3.00
Randolph,2,19.10,48372,760354,Randolph Early College High,Asheboro,"629 Industrial Park Avenue, Asheboro, NC 27205",-79.825516,35.6733597,Randolph County Schools,37.20,A,>95,1.00
Randolph,2,19.10,48372,760359,Southmont Elementary,Asheboro,"2497 Southmont School Road, Asheboro, NC 27205",-79.834551,35.6455032,Randolph County Schools,62.80,C,53.00,3.00
Randolph,2,19.10,48372,760336,New Market Elementary,Sophia,"6096 US Hwy 311, Sophia, NC 27350",-79.865819,35.832616,Randolph County Schools,55.70,C,55.30,3.00
Randolph,2,19.10,48372,760360,Southwestern Randolph Middle,Asheboro,"1509 Hopewell Friends Rd, Asheboro, NC 27205",-79.866718,35.622592,Randolph County Schools,60.10,C,51.30,3.00
Randolph,2,19.10,48372,760358,Southwestern Randolph High,Asheboro,"1641 Hopewell Friends Rd, Asheboro, NC 27205",-79.870065,35.6235497,Randolph County Schools,47.70,B,49.30,3.00
Randolph,2,19.10,48372,760330,John R Lawrence Elementary,Archdale,"6068 Suits Rd, Archdale, NC 27263",-79.9249834,35.8897995,Randolph County Schools,42.10,B,69.70,2.00
Randolph,2,19.10,48372,760378,Archdale-Trinity Middle,Trinity,"5105 Archdale Road, Trinity, NC 27370",-79.9541564,35.8859827,Randolph County Schools,46.00,C,54.30,3.00
Randolph,2,19.10,48372,760368,Trindale Elementary,Archdale,"400 Balfour Dr, Archdale, NC 27263",-79.9634223,35.9012214,Randolph County Schools,56.10,B,70.50,2.00
Randolph,2,19.10,48372,760364,Tabernacle Elementary,Asheboro,"4901 Tabernacle School Rd, Asheboro, NC 27205",-79.965637,35.733883,Randolph County Schools,67.10,B,64.60,2.00
Randolph,2,19.10,48372,760320,Farmer Elementary,Asheboro,"3557 Grange Hall Rd, Asheboro, NC 27205",-79.971027,35.641768,Randolph County Schools,56.50,C,53.60,3.00
Randolph,2,19.10,48372,760304,Archdale Elementary,Archdale,"207 Trindale Rd, Archdale, NC 27263",-79.9752,35.912816,Randolph County Schools,62.00,B,71.30,2.00
Randolph,2,19.10,48372,760376,Trinity Elementary,Trinity,"5457 Braxton Craven Rd, Trinity, NC 27370",-79.984278,35.893227,Randolph County Schools,60.00,B,68.00,2.00
Randolph,2,19.10,48372,760382,Uwharrie Ridge Six-Twelve,Trinity,"1463 Pleasant Union Road, Trinity, NC 27370",-79.9911257,35.718544,Randolph County Schools,50.00,D,44.00,3.00
Randolph,2,19.10,48372,760308,Braxton Craven Middle,Trinity,"7037 NC Highway 62, Trinity, NC 27370",-79.9925544,35.8937115,Randolph County Schools,46.20,C,67.00,2.00
Randolph,2,19.10,48372,760380,Trinity High,Trinity,"5746 Trinity High School Rd, Trinity, NC 27370",-79.9979648,35.8938723,Randolph County Schools,43.20,B,63.10,2.00
Randolph,2,19.10,48372,760388,Wheatmore High,Trinity,"3678 Finch Farm Rd, Trinity, NC 27370",-80.0068526,35.8292659,Randolph County Schools,31.40,B,59.90,3.00
Randolph,2,19.10,48372,760329,Hopewell Elementary,Trinity,"6294 Welborn Road, Trinity, NC 27370",-80.0085799,35.8627377,Randolph County Schools,45.30,B,78.40,2.00
Richmond,1,29.10,38514,770351,Richmond 9th Grade Academy,Hamlet,"804 County Home Rd, Hamlet, NC 28345",-79.6942892,34.918789,Richmond County Schools,72.50,C,47.40,3.00
Richmond,1,29.10,38514,770346,Monroe Avenue Elementary,Hamlet,"400 Monroe Ave, Hamlet, NC 28345",-79.6973927,34.8943163,Richmond County Schools,92.10,C,47.60,3.00
Richmond,1,29.10,38514,770349,Richmond Early College High,Hamlet,"1042 W Hamlet Ave, Hamlet, NC 28345",-79.7101011,34.9032115,Richmond County Schools,66.20,A,>95,1.00
Richmond,1,29.10,38514,770318,Fairview Heights Elementary,Hamlet,"104 Hamilton Ave, Hamlet, NC 28345",-79.7136073,34.8886731,Richmond County Schools,85.00,C,60.90,2.00
Richmond,1,29.10,38514,770348,Richmond Senior High,Rockingham,"838 US 1 North, Rockingham, NC 28379",-79.715888,34.9496275,Richmond County Schools,68.70,C,47.80,3.00
Richmond,1,29.10,38514,770328,Hamlet Middle,Hamlet,"1406 McDonald Ave, Hamlet, NC 28345",-79.7214083,34.8909574,Richmond County Schools,82.60,C,57.00,3.00
Richmond,1,29.10,38514,770370,Washington Street Elementary,Rockingham,"566 E Washington St Ext, Rockingham, NC 28379",-79.741272,34.942604,Richmond County Schools,79.30,C,51.00,3.00
Richmond,1,29.10,38514,770310,East Rockingham Elementary,Rockingham,"154 Chalk Road, Rockingham, NC 28379",-79.7509404,34.8938929,Richmond County Schools,84.00,C,53.60,3.00
Richmond,1,29.10,38514,770344,Mineral Springs Elementary,Ellerbe,"1426 Green Lake Rd, Ellerbe, NC 28338",-79.7529784,35.0627513,Richmond County Schools,76.10,B,64.90,2.00
Richmond,1,29.10,38514,770316,Ellerbe Middle,Ellerbe,"128 W Ballard Street, Ellerbe, NC 28338",-79.763342,35.074191,Richmond County Schools,77.90,C,49.80,3.00
Richmond,1,29.10,38514,770360,Rockingham Middle,Rockingham,"415 Wall Street, Rockingham, NC 28379",-79.763503,34.944984,Richmond County Schools,70.20,C,57.10,3.00
Richmond,1,29.10,38514,770340,L J Bell Elementary,Rockingham,"442 Hawthorne Ave, Rockingham, NC 28379",-79.766183,34.94677,Richmond County Schools,74.60,C,55.60,3.00
Richmond,1,29.10,38514,770368,West Rockingham Elementary,Rockingham,"271 W US 74 Hwy, Rockingham, NC 28379",-79.788779,34.94502,Richmond County Schools,85.00,C,58.50,3.00
Richmond,1,29.10,38514,770364,Cordova Middle,Cordova,"194 Church St, Cordova, NC 28330",-79.8194792,34.912509,Richmond County Schools,89.10,C,50.00,3.00
Robeson,1,34.70,35407,78B000,Southeastern Academy,Lumberton,"12251 NC HWY 41 North, Lumberton, NC 28358",-78.873636,34.651569,Charter Schools,39.30,A,85.10,1.00
Robeson,1,34.70,35407,780336,Littlefield Middle,Lumberton,"9674 NC Hwy 41 N, Lumberton, NC 28358",-78.9170282,34.6453036,Robeson County Schools,74.50,D,46.00,3.00
Robeson,1,34.70,35407,780322,East Robeson Primary,Lumberton,"4840 7th Street Road, Lumberton, NC 28358",-78.923942,34.624515,Robeson County Schools,83.00,A,82.70,1.00
Robeson,1,34.70,35407,780340,Long Branch Elementary,Lumberton,"10218 NC 72 East, Lumberton, NC 28358",-78.957254,34.5384135,Robeson County Schools,87.00,C,53.30,3.00
Robeson,1,34.70,35407,780400,Saint Pauls Elementary,Saint Pauls,"222 Martin Luther King Drive, Saint Pauls, NC 28384",-78.9619671,34.8074799,Robeson County Schools,78.40,D,34.00,4.00
Robeson,1,34.70,35407,780403,Saint Pauls Middle,Saint Pauls,"526 W Shaw St, Saint Pauls, NC 28384",-78.9760605,34.8115372,Robeson County Schools,78.80,D,39.20,4.00
Robeson,1,34.70,35407,780401,Saint Pauls High,Saint Pauls,"648 North Stage Rd, Saint Pauls, NC 28384",-78.9769109,34.8146935,Robeson County Schools,74.30,C,37.10,4.00
Robeson,1,34.70,35407,780329,Janie C Hargrave Elem,Lumberton,"100 Hargrave St, Lumberton, NC 28358",-78.9877348,34.6142796,Robeson County Schools,88.50,D,35.30,4.00
Robeson,1,34.70,35407,780398,Rowland Norment Elementary,Lumberton,"701 Godwin Ave, Lumberton, NC 28358",-78.9960704,34.6228994,Robeson County Schools,87.50,C,56.10,3.00
Robeson,1,34.70,35407,780342,Lumberton Senior High,Lumberton,"3901 Fayetteville Rd, Lumberton, NC 28358",-78.9977661,34.6470078,Robeson County Schools,70.40,C,37.00,4.00
Robeson,1,34.70,35407,780344,Magnolia Elementary,Lumberton,"10928 US 301 North, Lumberton, NC 28360",-79.003576,34.711353,Robeson County Schools,82.30,C,45.10,3.00
Robeson,1,34.70,35407,780385,PSRC Early College at RCC,Lumberton,"5160 Fayetteville Road, Lumberton, NC 28360",-79.006439,34.677103,Robeson County Schools,62.00,A,>95,1.00
Robeson,1,34.70,35407,780360,Parkton Elementary,Parkton,"400 North Green Street, Parkton, NC 28371",-79.0068072,34.9038827,Robeson County Schools,80.80,D,33.30,4.00
Robeson,1,34.70,35407,780330,L Gilbert Carroll Middle,Lumberton,"300 Bailey Rd, Lumberton, NC 28358",-79.0091165,34.6591822,Robeson County Schools,81.60,D,43.40,3.00
Robeson,1,34.70,35407,780352,Orrum Middle,Orrum,"1684 South Creek Road, Orrum, NC 28369",-79.0100263,34.4651631,Robeson County Schools,83.30,F,25.60,4.00
Robeson,1,34.70,35407,780407,Tanglewood Elementary,Lumberton,"400 West 29th Street, Lumberton, NC 28358",-79.0124993,34.6385687,Robeson County Schools,61.30,B,70.10,2.00
Robeson,1,34.70,35407,780417,W H Knuckles,Lumberton,"1520 Martin L King Dr, Lumberton, NC 28358",-79.022684,34.610642,Robeson County Schools,>95,D,36.10,4.00
Robeson,1,34.70,35407,780341,Lumberton Junior High,Lumberton,"82 Marion Rd, Lumberton, NC 28358",-79.0317511,34.6049535,Robeson County Schools,83.40,F,23.60,4.00
Robeson,1,34.70,35407,780376,Piney Grove Elementary,Lumberton,"1680 Piney Grove Road, Lumberton, NC 28358",-79.0375212,34.6854023,Robeson County Schools,87.90,D,39.20,4.00
Robeson,1,34.70,35407,780392,Rex-Rennert Elementary,Shannon,"11780 Rennert Road, Shannon, NC 28386",-79.088569,34.8439445,Robeson County Schools,81.30,D,22.70,4.00
Robeson,1,34.70,35407,780325,Fairmont High,Fairmont,"5419 Old Stage Road, Fairmont, NC 28340",-79.094735,34.4797693,Robeson County Schools,80.40,C,33.10,4.00
Robeson,1,34.70,35407,780326,Fairmont Middle,Fairmont,"402 Iona St, Fairmont, NC 28340",-79.1177842,34.4979328,Robeson County Schools,89.30,F,25.00,4.00
Robeson,1,34.70,35407,780394,Rosenwald Elementary,Fairmont,"301 Martin L King Dr, Fairmont, NC 28340",-79.1195718,34.5033361,Robeson County Schools,91.90,D,32.70,4.00
Robeson,1,34.70,35407,780412,Union Chapel Elementary,Pembroke,"4271 Union Chapel Road, Pembroke, NC 28372",-79.134113,34.712807,Robeson County Schools,81.50,D,37.60,4.00
Robeson,1,34.70,35407,780328,Green Grove Elementary,Fairmont,"1850 School Road, Fairmont, NC 28340",-79.142743,34.557502,Robeson County Schools,84.50,C,62.90,2.00
Robeson,1,34.70,35407,780320,Deep Branch Elementary,Lumberton,"4045 Deep Branch Road, Lumberton, NC 28360",-79.146015,34.630379,Robeson County Schools,90.40,D,40.30,3.00
Robeson,1,34.70,35407,780324,Fairgrove Middle,Fairmont,"1953 Fairgrove Sch Road, Fairmont, NC 28340",-79.1741651,34.493302,Robeson County Schools,83.50,D,33.90,4.00
Robeson,1,34.70,35407,780393,Red Springs Middle,Red Springs,"302 W Second Avenue, Red Springs, NC 28377",-79.1859109,34.8198996,Robeson County Schools,77.80,D,27.50,4.00
Robeson,1,34.70,35407,780391,Red Springs High,Red Springs,"509 N Vance Street, Red Springs, NC 28377",-79.1866101,34.8231547,Robeson County Schools,77.30,C,39.70,4.00
Robeson,1,34.70,35407,780374,Peterson Elementary,Red Springs,"102 Phillips Ave, Red Springs, NC 28377",-79.1896812,34.8115431,Robeson County Schools,81.00,D,38.70,4.00
Robeson,1,34.70,35407,780364,Pembroke Elementary,Pembroke,"505 South Jones Street, Pembroke, NC 28372",-79.1934718,34.6747625,Robeson County Schools,83.40,D,42.90,3.00
Robeson,1,34.70,35407,78A000,CIS Academy,Pembroke,"818 West 3rd Street, Pembroke, NC 28372",-79.2037479,34.6864203,Charter Schools,76.70,C,50.80,3.00
Robeson,1,34.70,35407,780368,Pembroke Middle,Pembroke,"8910 Deep Branch Road, Pembroke, NC 28372",-79.2114532,34.6746591,Robeson County Schools,85.20,D,33.80,4.00
Robeson,1,34.70,35407,780384,Prospect Elementary,Maxton,"4024 Missouri Road, Maxton, NC 28364",-79.2324041,34.7326052,Robeson County Schools,74.40,C,47.10,3.00
Robeson,1,34.70,35407,780420,Purnell Swett High,Pembroke,"11344 Deep Branch Road, Pembroke, NC 28372",-79.2467008,34.695558,Robeson County Schools,74.80,C,42.50,3.00
Robeson,1,34.70,35407,780416,Union Elementary,Rowland,"2547 NC Hwy 710 South, Rowland, NC 28383",-79.2468535,34.6356369,Robeson County Schools,84.60,C,46.40,3.00
Robeson,1,34.70,35407,780402,South Robeson High,Rowland,"3268 South Robeson Rd, Rowland, NC 28383",-79.2532334,34.5453638,Robeson County Schools,83.20,D,19.40,5.00
Robeson,1,34.70,35407,780356,Oxendine Elementary,Maxton,"5599 Oxendine School Rd, Maxton, NC 28364",-79.2591675,34.8060072,Robeson County Schools,85.90,D,42.40,3.00
Robeson,1,34.70,35407,780396,Rowland Middle,Rowland,"408 W Chapel St, Rowland, NC 28383",-79.2965095,34.5405367,Robeson County Schools,88.70,D,29.20,4.00
Robeson,1,34.70,35407,295300,Southside Ashpole Elementary,Rowland,"607 S Martin L King Jr St, Rowland, NC 28383",-79.2976373,34.5322983,Innovative School District,78.00,F,21.50,4.00
Robeson,1,34.70,35407,780390,R B Dean Elementary,Maxton,"202 S Hooper St, Maxton, NC 28364",-79.3448173,34.7325148,Robeson County Schools,85.00,D,33.90,4.00
Robeson,1,34.70,35407,780410,Townsend Middle,Maxton,"105 Carolina Street, Maxton, NC 28364",-79.3524002,34.7328579,Robeson County Schools,82.90,F,19.00,5.00
Rockingham,1,24.20,41869,790350,Monroeton Elementary,Reidsville,"8081 US Highway 158, Reidsville, NC 27320",-79.1235438,36.3851315,Rockingham County Schools,60.20,C,53.10,3.00
Rockingham,1,24.20,41869,790402,Williamsburg Elementary,Reidsville,"2830 Hwy 87, Reidsville, NC 27320",-79.616604,36.290104,Rockingham County Schools,54.60,C,57.20,3.00
Rockingham,1,24.20,41869,790347,Lincoln Elementary,Ruffin,"2660 Oregon Hill Road, Ruffin, NC 27326",-79.649071,36.466987,Rockingham County Schools,57.10,C,55.90,3.00
Rockingham,1,24.20,41869,790386,South End Elementary,Reidsville,"1307 South Park Drive, Reidsville, NC 27320",-79.667871,36.343707,Rockingham County Schools,55.10,D,43.80,3.00
Rockingham,1,24.20,41869,790366,Reidsville High,Reidsville,"1901 S Park Dr, Reidsville, NC 27320",-79.675195,36.329975,Rockingham County Schools,58.70,C,42.40,3.00
Rockingham,1,24.20,41869,790358,Moss Street Partnership School,Reidsville,"419 Moss St, Reidsville, NC 27320",-79.6794154,36.3655388,Lab Schools,63.40,F,14.60,5.00
Rockingham,1,24.20,41869,790374,Reidsville Middle,Reidsville,"1903 S Park Dr, Reidsville, NC 27320",-79.6804677,36.3284462,Rockingham County Schools,54.60,D,44.50,3.00
Rockingham,1,24.20,41869,790310,Central Elementary,Eden,"435 E Stadium Dr, Eden, NC 27288",-79.730385,36.504803,Rockingham County Schools,53.80,C,60.90,2.00
Rockingham,1,24.20,41869,790380,Rockingham County Middle,Reidsville,"182 High School Road, Reidsville, NC 27320",-79.735185,36.385928,Rockingham County Schools,43.20,C,66.20,2.00
Rockingham,1,24.20,41869,790354,John M Morehead High,Eden,"134 N Pierce St, Eden, NC 27288",-79.735951,36.505088,Rockingham County Schools,52.10,C,29.00,4.00
Rockingham,1,24.20,41869,790330,J E Holmes Middle,Eden,"211 N Pierce St, Eden, NC 27288",-79.738162,36.505611,Rockingham County Schools,66.30,C,51.00,3.00
Rockingham,1,24.20,41869,790378,Rockingham County High,Reidsville,"180 High School Rd, Reidsville, NC 27320",-79.7408638,36.386187,Rockingham County Schools,32.10,B,61.90,2.00
Rockingham,1,24.20,41869,790398,Wentworth Elementary,Reidsville,"8806 NC Hwy 87, Reidsville, NC 27320",-79.744134,36.397277,Rockingham County Schools,47.50,B,69.30,2.00
Rockingham,1,24.20,41869,790344,Leaksville-Spray Elementary,Eden,"415 Highland Dr, Eden, NC 27288",-79.7581248,36.4926704,Rockingham County Schools,62.80,D,48.70,3.00
Rockingham,1,24.20,41869,790318,Douglass Elementary,Eden,"408 Price St., Eden, NC 27288",-79.7800308,36.4933855,Rockingham County Schools,63.90,C,59.90,3.00
Rockingham,1,24.20,41869,790302,Bethany Elementary,Reidsville,"271 Bethany Rd, Reidsville, NC 27320",-79.8596955,36.3130465,Rockingham County Schools,36.00,B,75.60,2.00
Rockingham,1,24.20,41869,79A000,Bethany Community School,Summerfield,"1288 Hudson Rd, Summerfield, NC 27358",-79.8677733,36.2620483,Charter Schools,16.60,C,61.20,2.00
Rockingham,1,24.20,41869,790390,Stoneville Elementary,Stoneville,"203 Stone St, Stoneville, NC 27048",-79.904987,36.4632409,Rockingham County Schools,71.60,C,50.50,3.00
Rockingham,1,24.20,41869,790314,Dalton McMichael High,Mayodan,"6845 Hwy 135, Mayodan, NC 27027",-79.9426166,36.4172668,Rockingham County Schools,42.80,C,53.20,3.00
Rockingham,1,24.20,41869,790327,Huntsville Elementary,Madison,"2020 Sardis Church Road, Madison, NC 27025",-79.9498069,36.331391,Rockingham County Schools,65.30,C,50.40,3.00
Rockingham,1,24.20,41869,790379,Rockingham Co Early College High,Wentworth,"NC Hwy 65, Wentworth, NC 27375",-79.960093,36.2556076,Rockingham County Schools,36.90,A,87.80,1.00
Rockingham,1,24.20,41869,790362,John W Dillard Academy,Madison,"705 NW Ayersville Rd, Madison, NC 27025",-79.9758243,36.4021637,Rockingham County Schools,55.20,C,60.00,2.00
Rockingham,1,24.20,41869,790394,Western Rockingham Middle,Madison,"915 NW Ayersville Rd, Madison, NC 27025",-79.9815924,36.404779,Rockingham County Schools,59.50,C,56.80,3.00
Rowan,2,24.00,46864,800406,West Rowan Elementary,Cleveland,"480 Mimosa St, Cleveland, NC 27013",aaUnknown,aaUnknown,Rowan-Salisbury Schools,55.40,C,57.50,3.00
Rowan,2,24.00,46864,80B000,Essie Mae Kiser Foxx Charter,East Spencer,"729 N. Long St. , East Spencer, NC 28144",aaUnknown,aaUnknown,Charter Schools,60.00,F,9.50,5.00
Rowan,2,24.00,46864,800368,Morgan Elementary,Gold Hill,"3860 Liberty Rd, Gold Hill, NC 28071",-80.337223,35.579666,Rowan-Salisbury Schools,57.80,C,56.10,3.00
Rowan,2,24.00,46864,800392,Rockwell Elementary,Rockwell,"114 Link St, Rockwell, NC 28138",-80.415781,35.5561409,Rowan-Salisbury Schools,45.70,C,53.90,3.00
Rowan,2,24.00,46864,800340,East Rowan High,Salisbury,"175 St Luke's Church Rd, Salisbury, NC 28146",-80.4225268,35.5931729,Rowan-Salisbury Schools,44.40,C,44.50,3.00
Rowan,2,24.00,46864,800314,Erwin Middle,Salisbury,"170 St Luke's Church Rd, Salisbury, NC 28146",-80.423273,35.595013,Rowan-Salisbury Schools,51.60,D,41.70,3.00
Rowan,2,24.00,46864,800359,Dole Elementary,Salisbury,"465 Choate Rd, Salisbury, NC 28146",-80.4254179,35.6694699,Rowan-Salisbury Schools,61.60,D,28.60,4.00
Rowan,2,24.00,46864,800377,North Rowan Middle,Spencer,"512 Charles St, Spencer, NC 28159",-80.4261323,35.7016359,Rowan-Salisbury Schools,53.20,F,23.30,4.00
Rowan,2,24.00,46864,800373,North Rowan Elementary,Spencer,"600 Charles St, Spencer, NC 28159",-80.4283056,35.7025707,Rowan-Salisbury Schools,46.10,F,24.40,4.00
Rowan,2,24.00,46864,800376,North Rowan High,Spencer,"300 North Whitehead Ave, Spencer, NC 28159",-80.4294357,35.6973332,Rowan-Salisbury Schools,69.80,D,20.60,4.00
