id,EOG_quintile,percent_EDS,child_abuse_rate,children_conc_pov,parent,juv_delinquent,No_HSdegree,parent_unemployed,county_poc,county_tier,poverty_county,median_inc_county
1039,2,57.3,1.4,0,0.9,19.9,8,6.4,21.8,3,14.1,59471
1040,2,55.9,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1041,2,52.2,6.5,8.9,2.5,30.6,17.2,6.8,12.4,1,26.5,44080
1042,2,45.7,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1043,2,32,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1044,2,29.1,11.1,0,1,9.6,14,8.8,7.6,2,25.8,41262
1045,2,16.6,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1,24.2,41869
1046,2,79.2,1.6,14.1,1.5,28.9,14.3,5.7,41.3,2,22.2,48984
1047,2,73.7,0.1,21.4,1.3,16.3,18.6,7.1,49,1,33.1,42807
1048,2,63.4,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1049,2,56.2,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1050,2,52.2,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
1051,2,50.5,7,0,1.8,15,13.8,4,18.6,2,18.6,51491
1052,2,44.2,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
1053,2,43.1,9.1,0,0.7,9,14.3,7.7,7.3,2,23.3,44756
1054,2,23,5.8,7.1,0.8,24.8,8.8,6,23.3,3,13,60044
1055,2,69.4,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3,16.6,53960
1056,2,59.8,5.8,7.1,0.8,24.8,8.8,6,23.3,3,13,60044
1057,2,49.9,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1058,2,42.3,2.6,5.3,1.1,15.1,14.3,7.1,23.7,2,18.7,53738
1059,2,30,4.9,51.2,3.1,25.7,18.1,15.4,61.5,1,31.3,36760
1060,2,85,0.5,26.6,2.4,31.8,17.9,14.7,42.4,1,29.1,38514
1061,2,69.6,2.9,15.6,1.2,16.8,11.3,14.8,59.5,2,24.8,47892
1062,2,59.8,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
1063,2,53.8,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1,24.2,41869
1064,2,43.4,3.6,4.5,1,6.5,8.2,3.4,34.2,3,10.9,69297
1065,2,72.7,7.6,2.6,0.6,13.3,6.2,7.4,12.3,2,15.5,55052
1066,2,60.5,1.6,28.7,0.9,26.6,23.4,14.3,48.2,1,27.3,42725
1067,2,59.2,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3,16.6,53960
1068,2,52.5,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1069,2,23.2,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
1070,2,5.1,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1071,2,70,0.1,21.4,1.3,16.3,18.6,7.1,49,1,33.1,42807
1072,2,54.1,2.7,5.2,0.8,16.1,8.7,7.6,33.1,2,22.5,50748
1073,2,48.9,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
1074,2,44.6,7,0,1.8,15,13.8,4,18.6,2,18.6,51491
1075,2,70.8,7.8,4.1,1,13.1,8.2,5.6,15.9,3,15,54012
1076,2,64.5,2.7,0,0.9,23.2,17,12.5,17.6,2,19.9,44946
1077,2,55.5,12.8,13.8,2.3,19.9,12.4,10.5,17.9,2,20.4,44502
1078,2,39.1,7,0,1.8,15,13.8,4,18.6,2,18.6,51491
1079,2,33.1,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
1080,2,28.9,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
1081,2,63,2.6,0,0.7,13,11.5,9.7,8.7,2,21.3,51398
1082,2,61.6,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
1083,2,55,5.9,14,0.4,22.3,11,11.1,10.4,2,26.5,46426
1084,2,53.5,13.8,16.7,1.4,24.4,14,10.6,26.3,1,27.1,42728
1085,2,52,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1086,2,45.2,9.5,0,1.5,16.9,12.9,6.1,8,2,16.6,50826
1087,2,22.8,8.9,13.7,1.5,23.3,11.1,9.4,33.2,2,22.6,50149
1088,2,56.2,1.7,14.1,1.7,29.5,10.4,8.1,44.7,1,28.9,46355
1089,2,47.3,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1090,2,39.5,6.5,8.9,2.5,30.6,17.2,6.8,12.4,1,26.5,44080
1091,2,34.1,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1092,2,70,4.3,4,2.5,19.9,19.4,13.5,15.8,2,22.6,46342
1093,2,59.4,4.9,51.2,3.1,25.7,18.1,15.4,61.5,1,31.3,36760
1094,2,55.1,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1095,2,51.8,2.7,0,0.9,23.2,17,12.5,17.6,2,19.9,44946
1096,2,86.2,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
1097,2,75.7,3.1,0,1.2,31.1,16.8,13.9,15.2,2,20.2,49070
1098,2,59.5,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1099,2,58.1,2.5,0,1.3,11.8,15.1,16.5,36.7,1,22.7,43121
1100,2,66.8,3.5,13.9,1.5,18.6,13.2,7.4,14.1,3,13.5,62963
1101,2,59.1,2.6,5.3,1.1,15.1,14.3,7.1,23.7,2,18.7,53738
1102,2,54.7,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
1103,2,53.8,2.7,5.2,0.8,16.1,8.7,7.6,33.1,2,22.5,50748
1104,2,48,13.8,16.7,1.4,24.4,14,10.6,26.3,1,27.1,42728
1105,2,41.4,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1106,2,59,7.8,0,1.5,15.2,11.8,13.8,6.7,3,20.1,47183
1107,2,55.3,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
1108,2,55.2,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1,24.2,41869
1109,2,37.8,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
1110,3,78.7,1.6,14.1,1.5,28.9,14.3,5.7,41.3,2,22.2,48984
1111,3,73,7.7,33.8,0,30.1,16.7,6.2,37.1,1,28.8,43302
1112,3,63.9,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1,24.2,41869
1113,3,61.2,1.4,0,0.9,19.9,8,6.4,21.8,3,14.1,59471
1114,3,49.8,4.4,16,1.6,21.2,12.6,8.6,35.8,2,18.3,50480
1115,3,45.6,5.8,7.1,0.8,24.8,8.8,6,23.3,3,13,60044
1116,3,42.3,2.8,7.1,0.5,19.1,17.2,7.6,11.9,1,20.3,43328
1117,3,40.6,6.5,8.9,2.5,30.6,17.2,6.8,12.4,1,26.5,44080
1118,3,37,4.4,16,1.6,21.2,12.6,8.6,35.8,2,18.3,50480
1119,3,35.3,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1120,3,33.8,2.5,0,1.3,11.8,15.1,16.5,36.7,1,22.7,43121
1121,3,31.4,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
1122,3,66.1,4.6,8.9,0.5,14.4,7.8,10.3,17,3,19,60163
1123,3,37.6,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1124,3,24,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1125,3,23.5,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1126,3,15.4,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1127,3,80.9,3,0,1.5,14.3,9.7,6.7,23.9,3,20.8,54900
1128,3,70.2,4.3,4,2.5,19.9,19.4,13.5,15.8,2,22.6,46342
1129,3,68.7,2.7,0,0.9,23.2,17,12.5,17.6,2,19.9,44946
1130,3,59.6,5.8,0,1.4,23.2,14.7,6.7,7.5,1,23.2,43967
1131,3,52.9,6.4,0,2.3,14.9,13.9,8.9,11.8,2,20.1,43972
1132,3,51.2,2.1,33.2,1.2,10.4,13.8,11,46,1,29.4,41572
1133,3,48,7,0,1.8,15,13.8,4,18.6,2,18.6,51491
1134,3,45.4,3,0,2.6,22.8,10.2,2.8,11.5,3,12.4,64426
1135,3,45.2,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3,16.6,53960
1136,3,31.2,3.6,4.5,1,6.5,8.2,3.4,34.2,3,10.9,69297
1137,3,18.5,2.2,22.5,1.9,18.4,16.7,12.7,52.5,1,29.6,44015
1138,3,68.1,4.2,21.2,1.7,13.7,13.5,11.3,50.3,1,37.2,40433
1139,3,55.3,4.2,21.2,1.7,13.7,13.5,11.3,50.3,1,37.2,40433
1140,3,53.8,2.6,5.3,1.1,15.1,14.3,7.1,23.7,2,18.7,53738
1141,3,47.2,2.1,33.2,1.2,10.4,13.8,11,46,1,29.4,41572
1142,3,45.9,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1143,3,39.8,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
1144,3,66.6,0.3,43.5,0.7,26.1,13.1,14,39.5,1,28.2,42618
1145,3,59.9,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3,16.6,53960
1146,3,55.1,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
1147,3,52.4,4.4,16,1.6,21.2,12.6,8.6,35.8,2,18.3,50480
1148,3,52.3,0.7,5.3,1.3,7.8,5.9,3.3,29.4,3,9.2,71920
1149,3,51.3,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1150,3,50.1,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3,16.6,53960
1151,3,39.8,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3,16.6,53960
1152,3,22.1,7.8,0,1.5,15.2,11.8,13.8,6.7,3,20.1,47183
1153,3,78.5,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1154,3,77.8,1.6,14.1,1.5,28.9,14.3,5.7,41.3,2,22.2,48984
1155,3,53.7,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
1156,3,53.5,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1157,3,38,12.5,11.4,2,16.6,13.3,11.6,16,1,25.9,42831
1158,3,71.1,6.3,18.9,1.3,11.5,6.3,8.3,21.6,3,20,53419
1159,3,62.8,4.9,51.2,3.1,25.7,18.1,15.4,61.5,1,31.3,36760
1160,3,54.2,3.1,24.4,0.8,9.8,8.1,6.6,7.4,3,14.2,48489
1161,3,51.8,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
1162,3,49.2,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
1163,3,30.7,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1164,3,13.9,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
1165,3,57.3,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
1166,3,51.4,4.9,51.2,3.1,25.7,18.1,15.4,61.5,1,31.3,36760
1167,3,47.5,2.6,5.3,1.1,15.1,14.3,7.1,23.7,2,18.7,53738
1168,3,39.2,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1169,3,73.1,4.7,29.8,2,24.5,15.5,11.8,60.4,1,32.9,40263
1170,3,61.9,2.8,7.1,0.5,19.1,17.2,7.6,11.9,1,20.3,43328
1171,3,56.7,1.4,0,0.9,19.9,8,6.4,21.8,3,14.1,59471
1172,3,54.9,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1173,3,54.5,3.5,13.9,1.5,18.6,13.2,7.4,14.1,3,13.5,62963
1174,3,48.1,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1175,3,44.5,3.1,0,1.2,31.1,16.8,13.9,15.2,2,20.2,49070
1176,3,59.8,6.5,8.9,2.5,30.6,17.2,6.8,12.4,1,26.5,44080
1177,3,53,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3,16.6,53960
1178,3,45.1,2.7,5.2,0.8,16.1,8.7,7.6,33.1,2,22.5,50748
1179,3,44.4,2.6,5.3,1.1,15.1,14.3,7.1,23.7,2,18.7,53738
1180,3,42,2.7,0,0.9,23.2,17,12.5,17.6,2,19.9,44946
1181,3,39.9,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1182,3,37.1,9,0,1.8,19.8,9.3,4.9,15,3,13.5,60801
1183,3,74.3,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1184,3,46.6,6.5,8.9,2.5,30.6,17.2,6.8,12.4,1,26.5,44080
1185,3,38,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1186,3,17.5,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1187,3,68.6,6.3,18.9,1.3,11.5,6.3,8.3,21.6,3,20,53419
1188,3,63.6,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1189,3,56.5,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
1190,3,46.7,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1191,3,46.7,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1192,3,36.8,2.4,0,1.6,57.6,13.4,13.1,47.5,1,30.2,43569
1193,3,96,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
1194,3,67.9,12.5,11.4,2,16.6,13.3,11.6,16,1,25.9,42831
1195,3,64.1,2.9,1.8,1.7,13.4,10.5,7.9,37.6,2,20.5,51225
1196,3,62.2,6.3,18.9,1.3,11.5,6.3,8.3,21.6,3,20,53419
1197,3,51.6,4.6,8.9,0.5,14.4,7.8,10.3,17,3,19,60163
1198,3,47.8,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
1199,3,47.2,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1200,3,42.1,5.8,7.1,0.8,24.8,8.8,6,23.3,3,13,60044
1201,3,39.7,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1202,3,13.7,7.8,4.1,1,13.1,8.2,5.6,15.9,3,15,54012
1203,3,85,0.5,26.6,2.4,31.8,17.9,14.7,42.4,1,29.1,38514
1204,3,73.2,1.6,14.1,1.5,28.9,14.3,5.7,41.3,2,22.2,48984
1205,3,72.3,0.1,21.4,1.3,16.3,18.6,7.1,49,1,33.1,42807
1206,3,71.8,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3,16.6,53960
1207,3,65.9,4,13,1.3,6.7,11.9,10.2,41.4,2,18.4,58956
1208,3,65.1,9,0,1.8,19.8,9.3,4.9,15,3,13.5,60801
1209,3,62,5.9,14,0.4,22.3,11,11.1,10.4,2,26.5,46426
1210,3,57.8,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1211,3,41.7,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1212,3,30.6,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1213,3,72.1,3.5,13.9,1.5,18.6,13.2,7.4,14.1,3,13.5,62963
1214,3,60.7,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1215,3,52.4,0,0,1,47.3,6,5.6,11.4,2,12.9,64768
1216,3,40.6,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1217,3,32.3,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1218,3,60.4,6.7,0,2.5,16.1,10.7,11.6,25,2,28.1,46447
1219,3,47.1,12.5,11.4,2,16.6,13.3,11.6,16,1,25.9,42831
1220,3,43.7,3.6,4.5,1,6.5,8.2,3.4,34.2,3,10.9,69297
1221,3,73.2,3.5,13.9,1.5,18.6,13.2,7.4,14.1,3,13.5,62963
1222,3,70.3,7.7,33.8,0,30.1,16.7,6.2,37.1,1,28.8,43302
1223,3,56.3,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
1224,3,55,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
1225,3,54.9,6.4,0,2.3,14.9,13.9,8.9,11.8,2,20.1,43972
1226,3,54.4,8.9,13.7,1.5,23.3,11.1,9.4,33.2,2,22.6,50149
1227,3,44.6,2.6,0,0.7,13,11.5,9.7,8.7,2,21.3,51398
1228,3,30.4,12.5,11.4,2,16.6,13.3,11.6,16,1,25.9,42831
1229,3,4,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1230,3,84.5,4.2,22.9,2,8.6,20.7,11,36.3,2,24.1,47757
1231,3,70.7,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
1232,3,43.4,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
1233,3,26.1,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
1234,3,80.4,0.1,21.4,1.3,16.3,18.6,7.1,49,1,33.1,42807
1235,3,79.8,6.9,17.8,1.6,20.5,15,20.3,40.1,1,34,36862
1236,3,51.5,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1237,3,45,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1238,3,40.4,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1239,3,20.9,3.2,0,0.9,11.9,12.6,9.2,18.4,2,9,65955
1240,3,71.3,6.9,17.8,1.6,20.5,15,20.3,40.1,1,34,36862
1241,3,65.4,6.3,18.9,1.3,11.5,6.3,8.3,21.6,3,20,53419
1242,3,59.7,2.6,5.3,1.1,15.1,14.3,7.1,23.7,2,18.7,53738
1243,3,52.5,3.6,4.5,1,6.5,8.2,3.4,34.2,3,10.9,69297
1244,3,51.7,2.2,22.5,1.9,18.4,16.7,12.7,52.5,1,29.6,44015
1245,3,45.3,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1246,3,75.5,4.6,8.9,0.5,14.4,7.8,10.3,17,3,19,60163
1247,3,55.6,9.5,0,1.5,16.9,12.9,6.1,8,2,16.6,50826
1248,3,54.9,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3,16.6,53960
1249,3,40.9,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1250,3,14.9,3.6,4.5,1,6.5,8.2,3.4,34.2,3,10.9,69297
1251,3,67.9,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1252,3,58.4,4.7,29.8,2,24.5,15.5,11.8,60.4,1,32.9,40263
1253,3,53.6,11.4,0,1.8,16.5,12,7.8,5.1,2,22.4,44693
1254,3,47.6,2.8,7.1,0.5,19.1,17.2,7.6,11.9,1,20.3,43328
1255,3,46.8,2.2,22.5,1.9,18.4,16.7,12.7,52.5,1,29.6,44015
1256,3,42.3,2.8,7.1,0.5,19.1,17.2,7.6,11.9,1,20.3,43328
1257,3,36.3,6.5,8.9,2.5,30.6,17.2,6.8,12.4,1,26.5,44080
1258,3,71.7,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1259,3,48.9,9.5,0,1.5,16.9,12.9,6.1,8,2,16.6,50826
1260,3,69.1,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1261,3,66.7,6.4,0,2.3,14.9,13.9,8.9,11.8,2,20.1,43972
1262,3,62.9,4.6,8.9,0.5,14.4,7.8,10.3,17,3,19,60163
1263,3,58.8,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
1264,3,58.7,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1265,3,57.3,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1266,3,55.6,3.2,28.9,1.8,21.4,12.1,10.1,27,1,26.5,48337
1267,3,55.4,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2,24,46864
1268,3,53.3,2.6,0,0.7,13,11.5,9.7,8.7,2,21.3,51398
1269,3,45.5,2.2,22.5,1.9,18.4,16.7,12.7,52.5,1,29.6,44015
1270,3,84.6,6.9,17.8,1.6,20.5,15,20.3,40.1,1,34,36862
1271,3,69.7,1.6,14.1,1.5,28.9,14.3,5.7,41.3,2,22.2,48984
1272,3,62.8,3.1,0,1.2,31.1,16.8,13.9,15.2,2,20.2,49070
1273,3,50.7,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1274,3,44.9,9.5,0,1.5,16.9,12.9,6.1,8,2,16.6,50826
1275,3,26.6,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
1276,3,75.6,9,0,1.8,19.8,9.3,4.9,15,3,13.5,60801
1277,3,69.8,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
1278,3,64.7,2.9,15.6,1.2,16.8,11.3,14.8,59.5,2,24.8,47892
1279,3,53.7,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
1280,3,51.3,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
1281,3,49.4,7.8,4.1,1,13.1,8.2,5.6,15.9,3,15,54012
1282,3,79.4,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1283,3,54.7,2.1,33.2,1.2,10.4,13.8,11,46,1,29.4,41572
1284,3,54.6,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1,24.2,41869
1285,3,53.6,2.9,0,1.7,27,17.5,5.3,12.5,2,18.8,49138
1286,3,50.9,9.5,0,1.5,16.9,12.9,6.1,8,2,16.6,50826
1287,3,45.4,7.8,0,1.5,15.2,11.8,13.8,6.7,3,20.1,47183
1288,3,41.7,3.6,4.5,1,6.5,8.2,3.4,34.2,3,10.9,69297
1289,3,38.6,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
1290,3,70.2,0.5,26.6,2.4,31.8,17.9,14.7,42.4,1,29.1,38514
1291,3,66.8,13.8,16.7,1.4,24.4,14,10.6,26.3,1,27.1,42728
1292,3,66.3,2.7,5.2,0.8,16.1,8.7,7.6,33.1,2,22.5,50748
1293,3,64.8,4.9,51.2,3.1,25.7,18.1,15.4,61.5,1,31.3,36760
1294,3,53.5,2.6,0,0.7,13,11.5,9.7,8.7,2,21.3,51398
1295,3,52.5,2.9,1.8,1.7,13.4,10.5,7.9,37.6,2,20.5,51225
1296,3,47.1,4.4,16,1.6,21.2,12.6,8.6,35.8,2,18.3,50480
1297,3,46.3,0.7,5.3,1.3,7.8,5.9,3.3,29.4,3,9.2,71920
1298,3,33.5,12.5,11.4,2,16.6,13.3,11.6,16,1,25.9,42831
1299,3,82.6,0.5,26.6,2.4,31.8,17.9,14.7,42.4,1,29.1,38514
1300,3,53.8,2.1,33.2,1.2,10.4,13.8,11,46,1,29.4,41572
1301,3,52.1,0.7,5.3,1.3,7.8,5.9,3.3,29.4,3,9.2,71920
1302,3,25.1,0.8,1.7,1.1,17.3,7.9,3.6,27.4,3,8.3,80428
1303,3,73.3,4.6,8.9,0.5,14.4,7.8,10.3,17,3,19,60163
1304,3,25.9,0.8,11.8,1,4.8,12.6,9.2,35.7,2,18.7,57710
1305,3,68.7,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
1306,3,67.2,2.6,5.3,1.1,15.1,14.3,7.1,23.7,2,18.7,53738
1307,3,59.5,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1,24.2,41869
1308,3,53.8,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
1309,3,48.2,11.1,0,1,9.6,14,8.8,7.6,2,25.8,41262
1310,3,42.3,2.9,1.8,1.7,13.4,10.5,7.9,37.6,2,20.5,51225
1311,3,37.6,2.6,5.3,1.1,15.1,14.3,7.1,23.7,2,18.7,53738
1312,3,89.8,3,0,1.5,14.3,9.7,6.7,23.9,3,20.8,54900
1313,3,73,4.1,0,0.7,45.9,16.5,15.4,10.9,2,24.4,41701
1314,3,67.5,2.8,7.1,0.5,19.1,17.2,7.6,11.9,1,20.3,43328
1315,3,61.3,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
1316,3,61.2,4.2,21.2,1.7,13.7,13.5,11.3,50.3,1,37.2,40433
1317,3,50.9,1.4,0,0.9,19.9,8,6.4,21.8,3,14.1,59471
1318,3,39.3,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
1319,3,31.6,12.5,11.4,2,16.6,13.3,11.6,16,1,25.9,42831
1320,3,77.7,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1321,3,52,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
1322,3,82.5,4.7,29.8,2,24.5,15.5,11.8,60.4,1,32.9,40263
1323,3,73.6,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3,16.6,53960
1324,3,56,6.4,0,2.3,14.9,13.9,8.9,11.8,2,20.1,43972
1325,3,54.8,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1326,3,52.4,3,0,0,13,11.6,13.4,35.4,2,19.5,51746
1327,3,51.9,5.2,0,3.7,19.4,17.8,13,12.9,2,29.2,39735
1328,3,44.7,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
1329,3,42.8,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1330,3,33.6,8.9,39.4,2.4,28.5,15.7,12.5,55.3,1,29.2,38023
1331,3,65.1,5,0,1.8,29.2,11.8,12,33.8,1,26.2,46411
1332,3,62.9,0.8,11.8,1,4.8,12.6,9.2,35.7,2,18.7,57710
1333,3,57.5,2.8,7.1,0.5,19.1,17.2,7.6,11.9,1,20.3,43328
1334,3,45.5,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3,16.6,53960
1335,3,39.5,4,13,1.3,6.7,11.9,10.2,41.4,2,18.4,58956
1336,3,34.5,4.4,16,1.6,21.2,12.6,8.6,35.8,2,18.3,50480
1337,3,83.9,2.4,16.2,0.9,7.1,19.1,15.8,44.7,1,41.8,36976
1338,3,64.8,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
1339,3,64.8,1.6,28.7,0.9,26.6,23.4,14.3,48.2,1,27.3,42725
1340,3,59.9,3.5,13.9,1.5,18.6,13.2,7.4,14.1,3,13.5,62963
1341,3,59.6,3.1,24.4,0.8,9.8,8.1,6.6,7.4,3,14.2,48489
1342,3,61.8,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3,16.6,53960
1343,3,59.7,12.8,13.8,2.3,19.9,12.4,10.5,17.9,2,20.4,44502
1344,3,58.5,4.1,0,0.7,45.9,16.5,15.4,10.9,2,24.4,41701
1345,3,48.8,6.7,0,2.5,16.1,10.7,11.6,25,2,28.1,46447
1346,3,5.1,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1347,3,87.5,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1,34.7,35407
1348,3,75.5,3,0,1.5,14.3,9.7,6.7,23.9,3,20.8,54900
1349,3,67.9,7.8,4.1,1,13.1,8.2,5.6,15.9,3,15,54012
1350,3,57.8,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2,24,46864
1351,3,37.3,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
1352,3,28.6,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
1353,3,59.2,2.6,5.3,1.1,15.1,14.3,7.1,23.7,2,18.7,53738
1354,3,57.2,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2,24,46864
1355,3,53.1,0.8,11.8,1,4.8,12.6,9.2,35.7,2,18.7,57710
